Lat,Lon,id,startDate,endDate,nDays
48.453,-120.03,820,717,718,1
48.19,-120.029,821,717,717,0
48.241,-120.029,822,717,720,3
48.028,-120.028,823,718,718,0
48.291,-120.028,824,718,718,0
48.393,-120.028,825,717,731,14
48.129,-120.027,826,717,717,0
48.443,-120.027,827,717,718,1
48.231,-120.026,828,717,718,1
48.282,-120.026,829,718,718,0
48.018,-120.025,830,721,721,0
48.383,-120.025,831,719,719,0
48.069,-120.024,832,718,718,0
48.434,-120.024,833,717,718,1
48.484,-120.024,834,730,730,0
48.221,-120.023,835,718,731,13
48.272,-120.023,836,718,727,9
48.322,-120.022,837,718,718,0
48.373,-120.022,838,717,717,0
48.059,-120.021,839,718,719,1
48.161,-120.021,840,717,717,0
48.475,-120.021,841,717,731,14
48.525,-120.021,842,731,807,7
48.211,-120.02,843,716,718,2
48.262,-120.02,844,718,721,3
48.049,-120.019,845,718,719,1
48.414,-120.019,846,717,731,14
48.151,-120.018,847,718,718,0
48.465,-120.018,848,729,729,0
48.202,-120.017,849,718,718,0
48.252,-120.017,850,721,721,0
48.303,-120.017,851,718,718,0
48.04,-120.016,852,718,719,1
48.404,-120.016,853,717,721,4
48.141,-120.015,854,717,717,0
48.192,-120.015,855,719,719,0
48.455,-120.015,856,718,731,13
48.242,-120.014,857,717,721,4
48.293,-120.014,858,718,718,0
48.03,-120.013,859,718,719,1
48.395,-120.013,860,717,721,4
48.445,-120.013,861,718,731,13
48.182,-120.012,862,716,717,1
48.496,-120.012,863,717,717,0
48.233,-120.011,864,715,715,0
48.283,-120.011,865,718,804,17
48.02,-120.01,866,718,720,2
48.436,-120.01,867,718,718,0
48.122,-120.009,868,717,717,0
48.223,-120.009,869,717,730,13
48.274,-120.008,870,718,721,3
48.061,-120.007,871,718,718,0
48.112,-120.007,872,718,718,0
48.426,-120.007,873,717,721,4
48.162,-120.006,874,717,717,0
48.213,-120.006,875,716,718,2
48.264,-120.005,876,718,807,20
48.315,-120.005,877,718,718,0
48.051,-120.004,878,718,719,1
48.416,-120.004,879,717,718,1
48.467,-120.004,880,717,731,14
48.203,-120.003,881,718,718,0
48.254,-120.002,882,721,731,10
48.042,-120.001,883,718,718,0
48.092,-120.001,884,718,718,0
48.406,-120.001,885,717,727,10
48.143,-120,886,717,717,0
48.194,-120,887,717,717,0
48.244,-120,888,721,731,10
48.295,-119.999,889,718,718,0
48.032,-119.998,890,718,719,1
48.396,-119.998,891,717,717,0
48.447,-119.998,892,718,730,12
48.184,-119.997,893,715,717,2
48.235,-119.997,894,717,717,0
48.022,-119.996,895,718,722,4
48.285,-119.996,896,718,718,0
48.387,-119.996,897,721,721,0
48.437,-119.995,898,717,721,4
48.488,-119.995,899,717,717,0
48.174,-119.994,900,717,717,0
48.225,-119.994,901,731,731,0
48.276,-119.994,902,718,718,0
48.377,-119.993,903,721,721,0
48.063,-119.992,904,718,718,0
48.164,-119.992,905,716,716,0
48.428,-119.992,906,719,801,13
48.478,-119.992,907,731,731,0
48.215,-119.991,908,716,721,5
48.266,-119.991,909,718,806,19
48.053,-119.99,910,718,718,0
48.316,-119.99,911,718,718,0
48.367,-119.99,912,717,717,0
48.418,-119.989,913,718,801,14
48.469,-119.989,914,731,731,0
48.205,-119.988,915,717,717,0
48.256,-119.988,916,719,730,11
48.408,-119.987,917,718,721,3
48.145,-119.986,918,717,717,0
48.196,-119.985,919,716,717,1
48.246,-119.985,920,717,730,13
48.297,-119.985,921,718,718,0
48.398,-119.984,922,720,721,1
48.186,-119.983,923,717,717,0
48.449,-119.983,924,718,721,3
48.236,-119.982,925,717,802,16
48.287,-119.982,926,718,718,0
48.024,-119.981,927,721,721,0
48.389,-119.981,928,717,721,4
48.176,-119.98,929,717,717,0
48.439,-119.98,930,718,718,0
48.227,-119.979,931,731,731,0
48.277,-119.979,932,718,803,16
48.379,-119.978,933,718,718,0
48.43,-119.978,934,718,802,15
48.166,-119.977,935,716,716,0
48.48,-119.977,936,717,717,0
48.217,-119.976,937,717,717,0
48.268,-119.976,938,718,718,0
48.42,-119.975,939,718,731,13
48.207,-119.974,940,717,731,14
48.47,-119.974,941,717,717,0
48.258,-119.973,942,717,807,21
48.41,-119.972,943,717,731,14
48.147,-119.971,944,717,717,0
48.197,-119.971,945,717,717,0
48.248,-119.97,946,722,731,9
48.036,-119.969,947,718,718,0
48.4,-119.969,948,718,729,11
48.451,-119.969,949,721,721,0
48.188,-119.968,950,717,717,0
48.238,-119.968,951,715,731,16
48.289,-119.967,952,721,721,0
48.39,-119.966,953,717,718,1
48.441,-119.966,954,717,717,0
48.178,-119.965,955,717,717,0
48.229,-119.965,956,717,731,14
48.492,-119.965,957,717,717,0
48.279,-119.964,958,718,718,0
48.381,-119.963,959,718,718,0
48.431,-119.963,960,717,731,14
48.219,-119.962,961,717,801,15
48.27,-119.961,962,717,717,0
48.32,-119.961,963,718,718,0
48.371,-119.961,964,717,718,1
48.158,-119.959,965,717,717,0
48.209,-119.959,966,718,718,0
48.361,-119.958,967,718,718,0
48.412,-119.957,968,721,801,11
48.463,-119.957,969,717,717,0
48.199,-119.956,970,717,718,1
48.25,-119.956,971,717,731,14
48.513,-119.956,972,717,717,0
47.987,-119.955,973,718,719,1
48.088,-119.954,974,718,718,0
48.139,-119.954,975,717,717,0
48.402,-119.954,976,718,721,3
48.453,-119.954,977,717,717,0
48.19,-119.953,978,717,718,1
48.24,-119.953,979,717,731,14
47.977,-119.952,980,718,718,0
48.392,-119.952,981,718,718,0
48.18,-119.951,982,717,717,0
47.967,-119.95,983,719,720,1
48.281,-119.95,984,718,718,0
48.383,-119.949,985,718,718,0
48.119,-119.948,986,717,717,0
47.957,-119.947,987,720,720,0
48.221,-119.947,988,717,717,0
48.008,-119.946,989,719,719,0
48.373,-119.946,990,718,718,0
48.424,-119.945,991,721,721,0
48.474,-119.945,992,717,717,0
48.211,-119.944,993,717,718,1
48.262,-119.944,994,717,731,14
47.998,-119.943,995,718,719,1
48.363,-119.943,996,718,718,0
48.414,-119.943,997,721,721,0
48.201,-119.942,998,718,718,0
47.989,-119.941,999,719,719,0
48.252,-119.941,1000,717,717,0
48.404,-119.94,1001,718,721,3
48.191,-119.939,1002,718,718,0
48.505,-119.939,1003,717,717,0
47.979,-119.938,1004,718,719,1
48.394,-119.937,1005,718,718,0
48.182,-119.936,1006,717,718,1
47.969,-119.935,1007,718,719,1
48.232,-119.935,1008,717,717,0
48.385,-119.934,1009,718,729,11
48.172,-119.933,1010,717,718,1
48.223,-119.933,1011,717,717,0
48.01,-119.932,1012,719,719,0
48.375,-119.931,1013,717,718,1
48.213,-119.93,1014,717,718,1
48.264,-119.929,1015,718,718,0
48.365,-119.928,1016,718,718,0
48.203,-119.927,1017,717,718,1
48.254,-119.927,1018,717,718,1
47.991,-119.926,1019,718,719,1
48.406,-119.925,1020,717,717,0
48.193,-119.924,1021,717,718,1
48.244,-119.924,1022,717,718,1
47.981,-119.923,1023,718,718,0
48.447,-119.922,1024,717,717,0
47.971,-119.921,1025,718,718,0
48.184,-119.921,1026,717,718,1
48.336,-119.92,1027,718,718,0
48.174,-119.919,1028,718,718,0
48.437,-119.919,1029,728,728,0
48.225,-119.918,1030,717,717,0
48.488,-119.918,1031,728,728,0
48.377,-119.917,1032,718,718,0
48.265,-119.915,1033,718,718,0
48.316,-119.914,1034,721,721,0
48.367,-119.914,1035,718,718,0
48.154,-119.913,1036,717,717,0
47.992,-119.912,1037,718,718,0
48.205,-119.912,1038,717,718,1
48.256,-119.912,1039,717,717,0
48.357,-119.911,1040,718,718,0
48.195,-119.91,1041,718,718,0
48.033,-119.908,1042,718,718,0
48.135,-119.907,1043,717,717,0
48.185,-119.907,1044,718,718,0
48.449,-119.907,1045,717,717,0
47.973,-119.906,1046,718,718,0
48.338,-119.905,1047,718,720,2
48.176,-119.904,1048,718,718,0
48.439,-119.904,1049,717,717,0
47.963,-119.903,1050,719,719,0
48.226,-119.903,1051,717,717,0
48.277,-119.903,1052,720,720,0
48.328,-119.902,1053,718,721,3
48.166,-119.901,1054,718,718,0
48.217,-119.901,1055,717,717,0
47.953,-119.9,1056,720,720,0
48.267,-119.9,1057,721,721,0
48.318,-119.9,1058,721,721,0
48.369,-119.899,1059,718,718,0
48.156,-119.898,1060,718,718,0
48.258,-119.897,1061,717,718,1
48.308,-119.897,1062,721,721,0
48.359,-119.896,1063,721,721,0
48.146,-119.895,1064,718,718,0
48.035,-119.894,1065,718,718,0
48.248,-119.894,1066,718,721,3
48.349,-119.893,1067,718,718,0
48.187,-119.892,1068,717,717,0
48.238,-119.892,1069,717,718,1
48.339,-119.891,1070,721,721,0
48.441,-119.89,1071,728,728,0
48.066,-119.888,1072,718,718,0
48.33,-119.888,1073,721,721,0
48.431,-119.887,1074,717,728,11
48.057,-119.885,1075,718,718,0
48.32,-119.885,1076,718,718,0
48.158,-119.884,1077,717,718,1
47.945,-119.883,1078,718,718,0
48.259,-119.883,1079,717,717,0
48.148,-119.881,1080,718,718,0
48.199,-119.88,1081,717,717,0
48.25,-119.88,1082,717,717,0
48.3,-119.879,1083,721,721,0
48.351,-119.879,1084,721,721,0
48.139,-119.878,1085,718,718,0
48.24,-119.877,1086,718,718,0
48.129,-119.875,1087,718,718,0
48.443,-119.875,1088,717,717,0
48.23,-119.874,1089,718,718,0
48.332,-119.873,1090,721,721,0
48.22,-119.871,1091,717,718,1
48.322,-119.87,1092,718,721,3
48.211,-119.869,1093,717,717,0
48.423,-119.869,1094,720,720,0
48.261,-119.868,1095,720,720,0
48.312,-119.867,1096,718,721,3
48.15,-119.866,1097,719,719,0
48.252,-119.865,1098,718,720,2
48.302,-119.865,1099,721,721,0
48.353,-119.864,1100,721,721,0
48.191,-119.863,1101,717,717,0
48.242,-119.862,1102,717,718,1
48.343,-119.861,1103,721,721,0
48.232,-119.86,1104,717,721,4
48.333,-119.858,1105,720,721,1
48.222,-119.857,1106,718,718,0
48.324,-119.856,1107,721,721,0
48.162,-119.855,1108,718,718,0
48.213,-119.854,1109,718,718,0
48.263,-119.853,1110,718,718,0
48.314,-119.853,1111,718,721,3
48.203,-119.851,1112,717,718,1
48.304,-119.85,1113,718,721,3
48.355,-119.849,1114,721,721,0
48.244,-119.848,1115,718,721,3
48.294,-119.847,1116,721,721,0
48.234,-119.845,1117,718,721,3
48.335,-119.844,1118,721,721,0
48.173,-119.843,1119,718,718,0
48.224,-119.842,1120,718,718,0
48.326,-119.841,1121,718,721,3
48.164,-119.84,1122,718,718,0
48.214,-119.839,1123,717,718,1
48.316,-119.838,1124,718,721,3
48.154,-119.837,1125,718,718,0
48.205,-119.837,1126,718,718,0
48.306,-119.835,1127,718,721,3
48.357,-119.835,1128,721,721,0
48.144,-119.834,1129,718,718,0
48.296,-119.833,1130,718,718,0
48.185,-119.831,1131,718,718,0
48.337,-119.829,1132,720,721,1
48.226,-119.828,1133,718,720,2
48.327,-119.826,1134,718,721,3
48.166,-119.825,1135,718,718,0
48.318,-119.824,1136,721,721,0
48.156,-119.823,1137,718,718,0
48.207,-119.822,1138,718,718,0
48.308,-119.821,1139,718,721,3
48.146,-119.82,1140,718,718,0
48.298,-119.818,1141,718,718,0
48.136,-119.817,1142,718,719,1
48.349,-119.817,1143,721,721,0
48.339,-119.815,1144,721,721,0
48.127,-119.814,1145,718,718,0
48.329,-119.812,1146,718,721,3
48.117,-119.811,1147,718,718,0
48.167,-119.811,1148,718,718,0
48.32,-119.809,1149,721,721,0
48.158,-119.808,1150,718,718,0
48.208,-119.807,1151,718,718,0
48.259,-119.807,1152,718,718,0
48.31,-119.806,1153,721,721,0
48.3,-119.803,1154,718,721,3
48.351,-119.803,1155,721,721,0
48.29,-119.801,1156,718,718,0
48.128,-119.8,1157,718,718,0
48.341,-119.8,1158,721,721,0
48.179,-119.799,1159,718,718,0
48.23,-119.798,1160,718,718,0
48.119,-119.797,1161,718,718,0
48.331,-119.797,1162,721,721,0
48.169,-119.796,1163,718,718,0
48.321,-119.794,1164,718,721,3
48.15,-119.791,1165,719,719,0
48.312,-119.791,1166,718,718,0
48.302,-119.789,1167,718,718,0
48.353,-119.788,1168,721,721,0
48.343,-119.785,1169,721,721,0
48.181,-119.784,1170,718,718,0
48.333,-119.782,1171,721,721,0
48.273,-119.78,1172,718,718,0
48.323,-119.78,1173,718,721,3
48.161,-119.779,1174,718,718,0
48.101,-119.777,1175,718,718,0
48.314,-119.777,1176,718,718,0
48.364,-119.776,1177,721,721,0
48.304,-119.774,1178,718,718,0
48.142,-119.773,1179,718,718,0
48.294,-119.771,1180,718,718,0
48.345,-119.771,1181,720,721,1
48.335,-119.768,1182,719,719,0
48.315,-119.762,1183,718,718,0
48.306,-119.759,1184,718,718,0
48.296,-119.757,1185,718,718,0
48.286,-119.754,1186,718,718,0
48.124,-119.753,1187,718,718,0
48.337,-119.753,1188,721,721,0
48.276,-119.751,1189,718,718,0
48.327,-119.75,1190,720,720,0
48.317,-119.748,1191,718,718,0
48.155,-119.747,1192,718,718,0
48.308,-119.745,1193,718,718,0
48.298,-119.742,1194,718,718,0
48.288,-119.739,1195,718,718,0
48.177,-119.738,1196,718,718,0
48.278,-119.736,1197,718,718,0
48.268,-119.734,1198,719,719,0
48.309,-119.73,1199,718,720,2
48.3,-119.727,1200,718,718,0
48.239,-119.725,1201,718,718,0
48.29,-119.725,1202,718,718,0
48.816,-119.723,1203,807,807,0
48.28,-119.722,1204,718,718,0
48.2,-119.714,1205,718,718,0
48.352,-119.712,1206,720,720,0
48.292,-119.71,1207,718,719,1
48.282,-119.707,1208,718,718,0
48.171,-119.706,1209,718,718,0
48.333,-119.706,1210,720,721,1
48.272,-119.704,1211,720,720,0
48.141,-119.697,1212,718,718,0
48.194,-119.682,1213,718,718,0
48.079,-119.634,1214,806,806,0
47.718,-119.608,1215,728,728,0
48.087,-119.41,1216,802,802,0
48.059,-119.387,1217,804,804,0
48.839,-119.377,1218,826,826,0
48.061,-119.373,1219,804,804,0
48.053,-119.355,1220,803,803,0
47.922,-119.349,1221,716,716,0
47.912,-119.347,1222,716,716,0
47.873,-119.336,1223,716,716,0
48.743,-119.335,1224,721,721,0
47.906,-119.315,1225,716,716,0
47.928,-119.306,1226,716,716,0
48.747,-119.306,1227,721,721,0
48.729,-119.285,1228,721,721,0
47.9,-119.283,1229,716,716,0
48.719,-119.283,1230,721,721,0
48.76,-119.279,1231,721,721,0
48.741,-119.273,1232,721,721,0
48.731,-119.271,1233,721,721,0
48.721,-119.268,1234,721,721,0
48.752,-119.261,1235,721,721,0
48.742,-119.258,1236,721,721,0
48.764,-119.249,1237,721,721,0
48.754,-119.246,1238,721,721,0
48.744,-119.244,1239,721,721,0
48.756,-119.232,1240,721,721,0
48.746,-119.229,1241,721,721,0
48.76,-118.942,1242,729,729,0
48.751,-118.94,1243,729,729,0
48.759,-118.932,1244,729,729,0
48.762,-118.928,1245,729,729,0
48.3,-118.909,1246,716,716,0
48.135,-118.849,1247,715,715,0
